Year,Month,County,Count,Population,populationweightedcount,Monthlyavgpm2.5,MonthlyavgNO2,MonthlyavgOzone,MonthlyavgSO2,MonthlyavgCO,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,pct_unhealthy_days,pct_good_days,aqi_category,date,season,birth_rate_per_1000,county_size
2023,8,Yuba,82.0,85722,0.0009565805744149692,,,,,,,,,,,,,,,,0.0,0.0,,2023-08-01,Summer,0.9565805744149694,Medium
2023,9,Alameda,1372.0,1622188,0.0008457712669554946,10.074083493333331,6.332670373205741,0.0262839172413793,-0.04766185,0.4374377991803279,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,3.5616438356164384,54.24657534246575,Good,2023-09-01,Fall,0.8457712669554946,Major
2023,9,Alpine,0.0,1141,0.0,,,,,,,,,,,,,,,,0.0,0.0,,2023-09-01,Fall,0.0,Small
2023,9,Amador,28.0,41811,0.0006696802276912774,,,0.0316309666666666,,,360.0,341.0,19.0,0.0,0.0,0.0,0.0,80.0,48.0,36.0,0.0,94.72222222222221,Good,2023-09-01,Fall,0.6696802276912773,Small
2023,9,Butte,206.0,207172,0.0009943428648659083,7.791521216666666,3.782701633333333,0.0396491348314606,,0.2096256727272727,365.0,191.0,174.0,0.0,0.0,0.0,0.0,100.0,71.0,50.0,0.0,52.32876712328767,Good,2023-09-01,Fall,0.9943428648659085,Large
2023,9,Calaveras,31.0,46565,0.0006657360678621282,6.665123533333333,,0.0349019666666666,,,365.0,292.0,72.0,1.0,0.0,0.0,0.0,101.0,56.0,40.0,0.273972602739726,80.0,Good,2023-09-01,Fall,0.6657360678621282,Small
2023,9,Colusa,19.0,22037,0.0008621863230022235,12.166186465517242,,0.0300195666666666,,,365.0,115.0,250.0,0.0,0.0,0.0,0.0,98.0,66.0,55.0,0.0,31.506849315068493,Moderate,2023-09-01,Fall,0.8621863230022235,Small
2023,9,Contra Costa,914.0,1155025,0.0007913248630982013,10.74453990625,3.3259074666666666,0.0281757731092437,1.0706157333333333,0.3224473595505618,365.0,173.0,190.0,2.0,0.0,0.0,0.0,110.0,64.0,51.0,0.547945205479452,47.397260273972606,Moderate,2023-09-01,Fall,0.7913248630982014,Major
2023,9,Del Norte,29.0,26589,0.0010906765955846,,,,,,328.0,268.0,52.0,6.0,2.0,0.0,0.0,187.0,55.0,32.0,2.4390243902439024,81.70731707317073,Good,2023-09-01,Fall,1.0906765955846403,Small
2023,9,El Dorado,117.0,192215,0.0006086933902140832,,,0.0385406666666666,,,365.0,259.0,101.0,5.0,0.0,0.0,0.0,119.0,77.0,44.0,1.36986301369863,70.95890410958904,Good,2023-09-01,Fall,0.6086933902140832,Medium
2023,9,Fresno,1126.0,1017162,0.0011070016378905,10.391210029729727,7.392741227777778,0.0378571387559808,0.4712909833333333,0.2798491277777777,365.0,97.0,210.0,55.0,3.0,0.0,0.0,156.0,112.0,64.0,15.890410958904111,26.575342465753426,Moderate,2023-09-01,Fall,1.1070016378905227,Major
2023,9,Glenn,29.0,28129,0.001030964485051,,,0.0288490666666666,,,363.0,273.0,90.0,0.0,0.0,0.0,0.0,97.0,58.0,41.0,0.0,75.20661157024794,Good,2023-09-01,Fall,1.030964485051015,Small
2023,9,Humboldt,86.0,133985,0.0006418628951001978,13.506303107142855,1.2295774333333334,0.0228725333333333,0.4852165166666666,,365.0,284.0,70.0,6.0,1.0,4.0,0.0,299.0,60.0,32.0,3.0136986301369864,77.8082191780822,Good,2023-09-01,Fall,0.6418628951001978,Medium
2023,9,Imperial,226.0,179057,0.0012621679130109,9.678814478021978,7.10949275,0.0375269195402298,0.4388095333333333,,365.0,104.0,214.0,37.0,3.0,3.0,4.0,506.0,105.0,61.0,12.876712328767123,28.493150684931507,Moderate,2023-09-01,Fall,1.2621679130109407,Medium
2023,9,Inyo,,18527,,5.172826624,,0.0375146555555555,0.25751445,0.1017191333333333,365.0,106.0,236.0,13.0,3.0,1.0,6.0,786.0,90.0,61.0,6.301369863013699,29.041095890410958,Moderate,2023-09-01,Fall,,Small
2023,9,Kern,1041.0,913820,0.0011391740167647,9.70942192825112,9.32615375,0.0431321945701357,,0.2328753958333333,365.0,85.0,210.0,58.0,12.0,0.0,0.0,174.0,122.0,69.0,19.17808219178082,23.28767123287671,Moderate,2023-09-01,Fall,1.1391740167647897,Large
2023,9,Kings,167.0,152682,0.0010937766075896,11.118222183333334,5.118638933333333,0.038082,,,365.0,124.0,213.0,28.0,0.0,0.0,0.0,148.0,95.0,58.0,7.671232876712329,33.97260273972603,Moderate,2023-09-01,Fall,1.093776607589631,Medium
2023,9,Lake,47.0,67878,0.0006924187512890775,6.14,,0.0235098333333333,,,363.0,357.0,6.0,0.0,0.0,0.0,0.0,67.0,39.0,32.0,0.0,98.34710743801654,Good,2023-09-01,Fall,0.6924187512890775,Medium
2023,9,Lassen,14.0,28861,0.0004850836769342712,,,,,,,,,,,,,,,,0.0,0.0,,2023-09-01,Fall,0.4850836769342711,Small
2023,9,Los Angeles,7885.0,9663345,0.0008159700393600767,11.978517575498577,9.624489516666667,0.0357898631284916,0.1920201834862385,0.2829176944444444,365.0,41.0,237.0,52.0,32.0,3.0,0.0,210.0,147.0,67.0,23.835616438356162,11.232876712328768,Moderate,2023-09-01,Fall,0.8159700393600767,Major
2023,9,Madera,195.0,162858,0.0011973621191467,12.158580933333331,4.107749966666667,0.03479715,,,365.0,162.0,188.0,14.0,1.0,0.0,0.0,151.0,84.0,52.0,4.10958904109589,44.38356164383562,Moderate,2023-09-01,Fall,1.1973621191467414,Medium
2023,9,Marin,185.0,254407,0.0007271812489436218,8.45309785,3.5336871666666667,0.0241102,,0.36500555,363.0,314.0,49.0,0.0,0.0,0.0,0.0,99.0,53.0,34.0,0.0,86.50137741046832,Good,2023-09-01,Fall,0.7271812489436218,Large
2023,9,Mariposa,20.0,16919,0.0011821029611679,,,0.0420324666666666,,,365.0,217.0,131.0,10.0,5.0,2.0,0.0,264.0,77.0,47.0,4.657534246575342,59.45205479452055,Good,2023-09-01,Fall,1.182102961167918,Small
2023,9,Mendocino,74.0,89108,0.000830452933518876,10.466550196428573,,0.0248572222222222,,,365.0,144.0,216.0,5.0,0.0,0.0,0.0,140.0,69.0,53.0,1.36986301369863,39.45205479452055,Moderate,2023-09-01,Fall,0.830452933518876,Medium
2023,9,Merced,301.0,291920,0.0010311044121677,8.8853365,5.223151166666667,0.036923,,,365.0,171.0,179.0,15.0,0.0,0.0,0.0,129.0,87.0,51.0,4.10958904109589,46.849315068493155,Moderate,2023-09-01,Fall,1.031104412167717,Large
2023,9,Modoc,,8500,,,,,,,,,,,,,,,,,0.0,0.0,,2023-09-01,Fall,,Small
2023,9,Mono,,13066,,3.823241314285714,,,,,365.0,325.0,35.0,1.0,1.0,0.0,3.0,1829.0,51.0,24.0,1.36986301369863,89.04109589041096,Good,2023-09-01,Fall,,Small
2023,9,Monterey,427.0,430723,0.0009913563937844045,9.033041295081969,2.1659140384615383,0.0264941,,0.2431810166666666,365.0,274.0,90.0,1.0,0.0,0.0,0.0,115.0,55.0,42.0,0.273972602739726,75.06849315068493,Good,2023-09-01,Fall,0.9913563937844043,Large
2023,9,Napa,109.0,133216,0.000818220033629594,,,,,,,,,,,,,,,,0.0,0.0,,2023-09-01,Fall,0.8182200336295941,Medium
2023,9,Nevada,66.0,102037,0.0006468241912247518,5.8838255,,0.0492566666666666,,,363.0,282.0,81.0,0.0,0.0,0.0,0.0,97.0,55.0,42.0,0.0,77.68595041322314,Good,2023-09-01,Fall,0.6468241912247518,Medium
2023,9,Orange,2591.0,3135755,0.0008262762875288407,12.898866125,11.184370133333331,0.0322738333333333,,0.3004739342105263,365.0,160.0,195.0,9.0,1.0,0.0,0.0,166.0,77.0,52.0,2.73972602739726,43.83561643835616,Moderate,2023-09-01,Fall,0.8262762875288407,Major
2023,9,Placer,327.0,423561,0.0007720257530792495,8.282085441666666,4.5931576,0.0345393866666666,,,365.0,164.0,193.0,8.0,0.0,0.0,0.0,143.0,80.0,52.0,2.191780821917808,44.93150684931507,Moderate,2023-09-01,Fall,0.7720257530792496,Large
2023,9,Plumas,,19131,,4.259559809523809,,,,,365.0,186.0,168.0,11.0,0.0,0.0,0.0,142.0,87.0,50.0,3.0136986301369864,50.95890410958904,Good,2023-09-01,Fall,,Small
2023,9,Riverside,2289.0,2492442,0.0009183764356402276,12.052496094252874,6.960737577777778,0.0392908966565349,0.1655831,0.2350931376811594,365.0,62.0,187.0,73.0,33.0,6.0,4.0,660.0,156.0,79.0,31.780821917808222,16.986301369863014,Moderate,2023-09-01,Fall,0.9183764356402275,Major
2023,9,Sacramento,1437.0,1584288,0.0009070320547779192,7.979391713541666,3.914463516129032,0.030920125,0.065877,,365.0,180.0,173.0,12.0,0.0,0.0,0.0,133.0,86.0,51.0,3.287671232876712,49.31506849315068,Moderate,2023-09-01,Fall,0.9070320547779192,Major
2023,9,San Benito,59.0,68175,0.0008654198753208655,8.2715278,,0.0304652166666666,,,365.0,316.0,48.0,1.0,0.0,0.0,0.0,111.0,54.0,40.0,0.273972602739726,86.57534246575342,Good,2023-09-01,Fall,0.8654198753208655,Medium
2023,9,San Bernardino,2149.0,2195611,0.0009787708296232803,10.053588525951556,14.894235666666669,0.0447439577464788,0.3759721833333333,0.2587497944444444,365.0,50.0,197.0,67.0,44.0,7.0,0.0,214.0,164.0,71.0,32.32876712328767,13.698630136986301,Moderate,2023-09-01,Fall,0.9787708296232803,Major
2023,9,San Diego,3178.0,3269973,0.0009718734680683908,10.021031540332906,5.700602004166667,0.034965219330855,0.0309701666666666,0.363303025,365.0,61.0,260.0,44.0,0.0,0.0,0.0,150.0,101.0,67.0,12.054794520547945,16.71232876712329,Moderate,2023-09-01,Fall,0.9718734680683907,Major
2023,9,San Francisco,573.0,808988,0.0007082923356094281,8.365196000000001,3.626628466666667,0.0251651,,0.1621573666666666,365.0,337.0,28.0,0.0,0.0,0.0,0.0,65.0,45.0,30.0,0.0,92.32876712328768,Good,2023-09-01,Fall,0.7082923356094281,Large
2023,9,San Joaquin,804.0,800965,0.0010037891793024,10.091122916666666,4.703057186440678,0.0313498421052631,,0.21678565,365.0,208.0,148.0,9.0,0.0,0.0,0.0,119.0,78.0,47.0,2.4657534246575343,56.986301369863014,Good,2023-09-01,Fall,1.0037891793024665,Large
2023,9,San Luis Obispo,197.0,281639,0.0006994769900475432,9.5042048125,2.0556463166666665,0.0315414444444444,0.2525273,,365.0,207.0,152.0,6.0,0.0,0.0,0.0,122.0,77.0,47.0,1.643835616438356,56.71232876712329,Good,2023-09-01,Fall,0.6994769900475432,Large
2023,9,San Mateo,639.0,726353,0.0008797375380840996,12.094948370370371,4.895125866666667,0.0237707333333333,,0.3477408666666666,365.0,251.0,113.0,1.0,0.0,0.0,0.0,115.0,58.0,41.0,0.273972602739726,68.76712328767123,Good,2023-09-01,Fall,0.8797375380840996,Large
2023,9,Santa Barbara,449.0,441257,0.0010175475969786,9.868496344978166,0.5280472266666667,0.0280294569288389,0.2916958111111111,0.1381712894736842,365.0,232.0,133.0,0.0,0.0,0.0,0.0,95.0,59.0,45.0,0.0,63.561643835616444,Good,2023-09-01,Fall,1.0175475969786314,Large
2023,9,Santa Clara,1549.0,1877592,0.0008249928631992467,9.458858268421052,8.2534869,0.0272842586206896,0.0667639666666666,0.3704510833333333,365.0,239.0,122.0,4.0,0.0,0.0,0.0,134.0,63.0,43.0,1.095890410958904,65.47945205479452,Good,2023-09-01,Fall,0.8249928631992467,Major
2023,9,Santa Cruz,182.0,261547,0.0006958596351707341,8.497435766666667,,0.0253875333333333,,,365.0,300.0,64.0,1.0,0.0,0.0,0.0,130.0,53.0,36.0,0.273972602739726,82.1917808219178,Good,2023-09-01,Fall,0.6958596351707341,Large
2023,9,Shasta,153.0,180366,0.0008482751738132464,6.436366258064516,,0.0311018333333333,,,365.0,247.0,112.0,5.0,0.0,0.0,1.0,1435.0,64.0,45.0,1.643835616438356,67.67123287671232,Good,2023-09-01,Fall,0.8482751738132464,Medium
2023,9,Sierra,0.0,3200,0.0,,,,,,,,,,,,,,,,0.0,0.0,,2023-09-01,Fall,0.0,Small
2023,9,Siskiyou,29.0,42905,0.0006759118983801422,22.323886672727276,,0.0304568666666666,,,365.0,270.0,78.0,7.0,6.0,3.0,1.0,320.0,64.0,43.0,4.657534246575342,73.97260273972603,Good,2023-09-01,Fall,0.6759118983801422,Small
2023,9,Solano,387.0,449218,0.0008614970904994902,8.578752067307692,2.4842747666666667,0.0282301,-1.3878882,0.3836663833333333,365.0,269.0,95.0,1.0,0.0,0.0,0.0,105.0,57.0,40.0,0.273972602739726,73.6986301369863,Good,2023-09-01,Fall,0.8614970904994902,Large
2023,9,Sonoma,346.0,481812,0.0007181224211933286,7.3280797,1.8653968333333333,0.0222078,,0.3356271833333333,365.0,323.0,40.0,2.0,0.0,0.0,0.0,117.0,51.0,33.0,0.547945205479452,88.4931506849315,Good,2023-09-01,Fall,0.7181224211933286,Large
2023,9,Stanislaus,584.0,551430,0.0010590646138222,11.315688408333331,6.352587033333333,0.0360931333333333,,0.1900446833333333,365.0,166.0,176.0,23.0,0.0,0.0,0.0,150.0,93.0,54.0,6.301369863013699,45.47945205479452,Moderate,2023-09-01,Fall,1.0590646138222441,Large
2023,9,Sutter,109.0,97948,0.0011128353820394,9.706629558333333,4.656498933333333,0.0384955833333333,,,363.0,192.0,168.0,3.0,0.0,0.0,0.0,105.0,69.0,49.0,0.8264462809917356,52.892561983471076,Good,2023-09-01,Fall,1.1128353820394494,Medium
2023,9,Tehama,57.0,64896,0.0008783284023668,6.6790879,,0.0387961,,,365.0,242.0,117.0,6.0,0.0,0.0,0.0,136.0,67.0,44.0,1.643835616438356,66.3013698630137,Good,2023-09-01,Fall,0.8783284023668639,Medium
2023,9,Trinity,,15670,,,,,,,311.0,209.0,93.0,6.0,3.0,0.0,0.0,174.0,65.0,31.0,2.8938906752411575,67.20257234726688,Good,2023-09-01,Fall,,Small
2023,9,Tulare,585.0,479468,0.001220102280027,26.22006118333333,6.112028966666666,0.0436967916666666,,,365.0,94.0,189.0,61.0,19.0,2.0,0.0,242.0,126.0,69.0,22.465753424657535,25.753424657534246,Moderate,2023-09-01,Fall,1.22010228002703,Large
2023,9,Tuolumne,28.0,54204,0.0005165670430226551,,,0.0353578666666666,,,290.0,237.0,51.0,2.0,0.0,0.0,0.0,112.0,61.0,43.0,0.6896551724137931,81.72413793103448,Good,2023-09-01,Fall,0.5165670430226551,Medium
2023,9,Ventura,724.0,829590,0.0008727202594052484,9.686388519444444,3.5530839,0.03126596,,,365.0,220.0,133.0,12.0,0.0,0.0,0.0,136.0,80.0,46.0,3.287671232876712,60.273972602739725,Good,2023-09-01,Fall,0.8727202594052483,Large
2023,9,Yolo,167.0,220544,0.0007572185142193848,8.869676723076923,3.3503090666666666,0.0304292,,,365.0,246.0,117.0,2.0,0.0,0.0,0.0,108.0,65.0,43.0,0.547945205479452,67.3972602739726,Good,2023-09-01,Fall,0.7572185142193848,Large
2023,9,Yuba,98.0,85722,0.0011432304425935,,,,,,,,,,,,,,,,0.0,0.0,,2023-09-01,Fall,1.1432304425934998,Medium
2023,10,Alameda,1402.0,1622188,0.0008642648077781367,6.730822816129033,10.293406855140187,0.024330129032258,0.1361960483870968,0.4593369495798319,365.0,198.0,154.0,13.0,0.0,0.0,0.0,130.0,70.0,48.0,3.5616438356164384,54.24657534246575,Good,2023-10-01,Fall,0.8642648077781367,Major
2023,10,Alpine,,1141,,,,,,,,,,,,,,,,,0.0,0.0,,2023-10-01,Fall,,Small
2023,10,Amador,24.0,41811,0.0005740116237353,,,0.0259026129032258,,,360.0,341.0,19.0,0.0,0.0,0.0,0.0,80.0,48.0,36.0,0.0,94.72222222222221,Good,2023-10-01,Fall,0.5740116237353806,Small
2023,10,Butte,184.0,207172,0.0008881509084239183,7.0677350322580645,6.170373161290323,0.0336977419354838,,0.2439685357142857,365.0,191.0,174.0,0.0,0.0,0.0,0.0,100.0,71.0,50.0,0.0,52.32876712328767,Good,2023-10-01,Fall,0.8881509084239183,Large
2023,10,Calaveras,21.0,46565,0.0004509824975840223,7.273159193548387,,0.033453064516129,,,365.0,292.0,72.0,1.0,0.0,0.0,0.0,101.0,56.0,40.0,0.273972602739726,80.0,Good,2023-10-01,Fall,0.4509824975840223,Small
2023,10,Colusa,29.0,22037,0.0013159685982665,10.39781706779661,,0.0223624838709677,,,365.0,115.0,250.0,0.0,0.0,0.0,0.0,98.0,66.0,55.0,0.0,31.506849315068493,Moderate,2023-10-01,Fall,1.3159685982665519,Small
2023,10,Contra Costa,959.0,1155025,0.0008302850587649618,6.560309616541353,5.341130606557377,0.0273474672131147,1.2874417765667574,0.2751537857142857,365.0,173.0,190.0,2.0,0.0,0.0,0.0,110.0,64.0,51.0,0.547945205479452,47.397260273972606,Moderate,2023-10-01,Fall,0.8302850587649618,Major
2023,10,Del Norte,17.0,26589,0.0006393621422392719,,,,,,328.0,268.0,52.0,6.0,2.0,0.0,0.0,187.0,55.0,32.0,2.4390243902439024,81.70731707317073,Good,2023-10-01,Fall,0.6393621422392719,Small
2023,10,El Dorado,137.0,192215,0.0007127435423874307,,,0.0364488850574712,,,365.0,259.0,101.0,5.0,0.0,0.0,0.0,119.0,77.0,44.0,1.36986301369863,70.95890410958904,Good,2023-10-01,Fall,0.7127435423874308,Medium
2023,10,Fresno,1139.0,1017162,0.001119782296232,10.51194216847826,11.817501134408602,0.0319161435185185,0.4198604516129033,0.3787988709677419,365.0,97.0,210.0,55.0,3.0,0.0,0.0,156.0,112.0,64.0,15.890410958904111,26.575342465753426,Moderate,2023-10-01,Fall,1.1197822962320654,Major
2023,10,Glenn,33.0,28129,0.001173166482989,,,0.0255199354838709,,,363.0,273.0,90.0,0.0,0.0,0.0,0.0,97.0,58.0,41.0,0.0,75.20661157024794,Good,2023-10-01,Fall,1.173166482989086,Small
2023,10,Humboldt,93.0,133985,0.0006941075493525395,5.300242013888889,2.2913492903225805,0.0174623548387096,0.2704191612903225,,365.0,284.0,70.0,6.0,1.0,4.0,0.0,299.0,60.0,32.0,3.0136986301369864,77.8082191780822,Good,2023-10-01,Fall,0.6941075493525395,Medium
2023,10,Imperial,223.0,179057,0.0012454134716877,7.966265063492063,8.587377258064516,0.0315300322580645,0.2663794838709677,,365.0,104.0,214.0,37.0,3.0,3.0,4.0,506.0,105.0,61.0,12.876712328767123,28.493150684931507,Moderate,2023-10-01,Fall,1.2454134716877867,Medium
2023,10,Inyo,14.0,18527,0.0007556539105089869,4.7932155467836255,,0.029158688172043,0.2261200161290322,0.1019275483870967,365.0,106.0,236.0,13.0,3.0,1.0,6.0,786.0,90.0,61.0,6.301369863013699,29.041095890410958,Moderate,2023-10-01,Fall,0.7556539105089869,Small
2023,10,Kern,1068.0,913820,0.0011687203169114,8.259170088105726,12.237889606451612,0.0372205289256198,,0.2579312580645161,365.0,85.0,210.0,58.0,12.0,0.0,0.0,174.0,122.0,69.0,19.17808219178082,23.28767123287671,Moderate,2023-10-01,Fall,1.1687203169114269,Large
2023,10,Kings,184.0,152682,0.0012051191365059,12.667718282258065,11.092809161290322,0.0296774516129032,,,365.0,124.0,213.0,28.0,0.0,0.0,0.0,148.0,95.0,58.0,7.671232876712329,33.97260273972603,Moderate,2023-10-01,Fall,1.2051191365059404,Medium
2023,10,Lake,48.0,67878,0.0007071510651462918,2.7,,0.0217026129032258,,,363.0,357.0,6.0,0.0,0.0,0.0,0.0,67.0,39.0,32.0,0.0,98.34710743801654,Good,2023-10-01,Fall,0.7071510651462919,Medium
2023,10,Lassen,24.0,28861,0.0008315720176016077,,,,,,,,,,,,,,,,0.0,0.0,,2023-10-01,Fall,0.8315720176016077,Small
2023,10,Los Angeles,7913.0,9663345,0.0008188675867414441,9.827820404958675,14.783733622119817,0.0315283116531165,0.3454224354838709,0.3709905876494024,365.0,41.0,237.0,52.0,32.0,3.0,0.0,210.0,147.0,67.0,23.835616438356162,11.232876712328768,Moderate,2023-10-01,Fall,0.8188675867414441,Major
2023,10,Madera,176.0,162858,0.0010806960665119,11.51071493548387,7.121921903225807,0.0285705967741935,,,365.0,162.0,188.0,14.0,1.0,0.0,0.0,151.0,84.0,52.0,4.10958904109589,44.38356164383562,Moderate,2023-10-01,Fall,1.0806960665119307,Medium
2023,10,Marin,195.0,254407,0.0007664883434811149,4.777343338709677,7.910651774193548,0.0241819677419354,,0.3158419354838709,363.0,314.0,49.0,0.0,0.0,0.0,0.0,99.0,53.0,34.0,0.0,86.50137741046832,Good,2023-10-01,Fall,0.7664883434811149,Large
2023,10,Mariposa,,16919,,,,0.0396663870967742,,,365.0,217.0,131.0,10.0,5.0,2.0,0.0,264.0,77.0,47.0,4.657534246575342,59.45205479452055,Good,2023-10-01,Fall,,Small
2023,10,Mendocino,65.0,89108,0.0007294519010638776,8.292338290322581,,0.0186814193548387,,,365.0,144.0,216.0,5.0,0.0,0.0,0.0,140.0,69.0,53.0,1.36986301369863,39.45205479452055,Moderate,2023-10-01,Fall,0.7294519010638776,Medium
2023,10,Merced,306.0,291920,0.0010482323924362,9.454630080645162,8.455609516129032,0.0301858387096774,,,365.0,171.0,179.0,15.0,0.0,0.0,0.0,129.0,87.0,51.0,4.10958904109589,46.849315068493155,Moderate,2023-10-01,Fall,1.0482323924362837,Large
2023,10,Modoc,,8500,,,,,,,,,,,,,,,,,0.0,0.0,,2023-10-01,Fall,,Small
2023,10,Mono,14.0,13066,0.0010714832389407,3.4732639027777776,,,,,365.0,325.0,35.0,1.0,1.0,0.0,3.0,1829.0,51.0,24.0,1.36986301369863,89.04109589041096,Good,2023-10-01,Fall,1.0714832389407625,Small
2023,10,Monterey,443.0,430723,0.0010285032375796,4.840485366120219,4.597300129032258,0.0274527311827957,,0.1926805967741935,365.0,274.0,90.0,1.0,0.0,0.0,0.0,115.0,55.0,42.0,0.273972602739726,75.06849315068493,Good,2023-10-01,Fall,1.0285032375796044,Large
2023,10,Napa,88.0,133216,0.0006605813115541677,,,,,,,,,,,,,,,,0.0,0.0,,2023-10-01,Fall,0.6605813115541677,Medium
2023,10,Nevada,51.0,102037,0.0004998186932191264,4.909811870967742,,0.0442436,,,363.0,282.0,81.0,0.0,0.0,0.0,0.0,97.0,55.0,42.0,0.0,77.68595041322314,Good,2023-10-01,Fall,0.49981869321912636,Medium
2023,10,Orange,2640.0,3135755,0.0008419025083273407,12.406290554347828,16.29179052688172,0.0289681052631578,,0.4627629139784946,365.0,160.0,195.0,9.0,1.0,0.0,0.0,166.0,77.0,52.0,2.73972602739726,43.83561643835616,Moderate,2023-10-01,Fall,0.8419025083273407,Major
2023,10,Placer,319.0,423561,0.000753138272881592,6.934004766129032,7.6452479032258065,0.0300808967741935,,,365.0,164.0,193.0,8.0,0.0,0.0,0.0,143.0,80.0,52.0,2.191780821917808,44.93150684931507,Moderate,2023-10-01,Fall,0.753138272881592,Large
2023,10,Plumas,,19131,,8.758449105691057,,,,,365.0,186.0,168.0,11.0,0.0,0.0,0.0,142.0,87.0,50.0,3.0136986301369864,50.95890410958904,Good,2023-10-01,Fall,,Small
2023,10,Riverside,2391.0,2492442,0.0009593001562323216,8.95292144973545,10.981627247311827,0.0365957870967741,0.2793583709677419,0.2969015562913907,365.0,62.0,187.0,73.0,33.0,6.0,4.0,660.0,156.0,79.0,31.780821917808222,16.986301369863014,Moderate,2023-10-01,Fall,0.9593001562323216,Major
2023,10,Sacramento,1506.0,1584288,0.0009505847421680906,6.677216970588235,7.841803,0.0257087950819672,0.0253740322580645,0.4576644615384615,365.0,180.0,173.0,12.0,0.0,0.0,0.0,133.0,86.0,51.0,3.287671232876712,49.31506849315068,Moderate,2023-10-01,Fall,0.9505847421680906,Major
2023,10,San Benito,79.0,68175,0.0011587825449211,4.070938548387097,,0.033100129032258,,,365.0,316.0,48.0,1.0,0.0,0.0,0.0,111.0,54.0,40.0,0.273972602739726,86.57534246575342,Good,2023-10-01,Fall,1.1587825449211588,Medium
2023,10,San Bernardino,2227.0,2195611,0.001014296248288,9.016388891891893,17.510544925925927,0.0347336618705036,0.1995499193548387,0.2965964325842696,365.0,50.0,197.0,67.0,44.0,7.0,0.0,214.0,164.0,71.0,32.32876712328767,13.698630136986301,Moderate,2023-10-01,Fall,1.014296248288062,Major
2023,10,San Diego,3075.0,3269973,0.0009403747370391132,9.37121058305648,8.936273770114942,0.0355232635379061,0.0693586774193548,0.4204634274193548,365.0,61.0,260.0,44.0,0.0,0.0,0.0,150.0,101.0,67.0,12.054794520547945,16.71232876712329,Moderate,2023-10-01,Fall,0.9403747370391131,Major
2023,10,San Francisco,542.0,808988,0.000669972854974363,,10.314152774193548,0.0225579354838709,,0.2685402419354838,365.0,337.0,28.0,0.0,0.0,0.0,0.0,65.0,45.0,30.0,0.0,92.32876712328768,Good,2023-10-01,Fall,0.669972854974363,Large
2023,10,San Joaquin,803.0,800965,0.0010025406852983,8.755668535714285,7.400389967741935,0.0303755967741935,,0.3040491935483871,365.0,208.0,148.0,9.0,0.0,0.0,0.0,119.0,78.0,47.0,2.4657534246575343,56.986301369863014,Good,2023-10-01,Fall,1.0025406852983587,Large
2023,10,San Luis Obispo,209.0,281639,0.0007420847254819113,5.642826653225806,3.8525005806451618,0.0335552912087912,0.2795231774193548,,365.0,207.0,152.0,6.0,0.0,0.0,0.0,122.0,77.0,47.0,1.643835616438356,56.71232876712329,Good,2023-10-01,Fall,0.7420847254819113,Large
2023,10,San Mateo,604.0,726353,0.000831551600943343,8.741776633333334,10.512201870967742,0.0222795161290322,,0.4060025967741935,365.0,251.0,113.0,1.0,0.0,0.0,0.0,115.0,58.0,41.0,0.273972602739726,68.76712328767123,Good,2023-10-01,Fall,0.831551600943343,Large
2023,10,Santa Barbara,444.0,441257,0.0010062163319788,5.445875727272727,0.9044046838709676,0.0287682335766423,0.4757275376344086,0.1112822583333333,365.0,232.0,133.0,0.0,0.0,0.0,0.0,95.0,59.0,45.0,0.0,63.561643835616444,Good,2023-10-01,Fall,1.0062163319788695,Large
2023,10,Santa Clara,1558.0,1877592,0.0008297862368395264,6.287155668367347,14.61933279032258,0.0276036910569105,0.1732314677419354,0.4724378951612903,365.0,239.0,122.0,4.0,0.0,0.0,0.0,134.0,63.0,43.0,1.095890410958904,65.47945205479452,Good,2023-10-01,Fall,0.8297862368395263,Major
2023,10,Santa Cruz,202.0,261547,0.0007723277269477379,5.414136266129033,,0.0275749677419354,,,365.0,300.0,64.0,1.0,0.0,0.0,0.0,130.0,53.0,36.0,0.273972602739726,82.1917808219178,Good,2023-10-01,Fall,0.7723277269477379,Large
2023,10,Shasta,162.0,180366,0.0008981737134493197,6.844772692307692,,0.0298050215053763,,,365.0,247.0,112.0,5.0,0.0,0.0,1.0,1435.0,64.0,45.0,1.643835616438356,67.67123287671232,Good,2023-10-01,Fall,0.8981737134493197,Medium
2023,10,Sierra,,3200,,,,,,,,,,,,,,,,,0.0,0.0,,2023-10-01,Fall,,Small
2023,10,Siskiyou,37.0,42905,0.0008623703531056987,4.861969898305085,,0.0245046451612903,,,365.0,270.0,78.0,7.0,6.0,3.0,1.0,320.0,64.0,43.0,4.657534246575342,73.97260273972603,Good,2023-10-01,Fall,0.8623703531056987,Small
2023,10,Solano,414.0,449218,0.0009216015386738732,4.769623919354839,7.551533535714285,0.0266525666666666,0.3551764464285714,0.4908886964285714,365.0,269.0,95.0,1.0,0.0,0.0,0.0,105.0,57.0,40.0,0.273972602739726,73.6986301369863,Good,2023-10-01,Fall,0.9216015386738733,Large
